  1 /*************************************************************************************************************************
  2 CoreNet Database Copyright 2010 by SWRC, KAIST
  3 Description : 한국어 형용사 격틀, koAdjFrame.dat
  4 CoreNet database is providing in the following tab delimited text format.
  5 idx vocnum semnum nttnum pos chinese japanese korean sentpattern n1con n1conn n1hyper n1noun n1josa n2con n2conn n2hyper n2noun n2josa n3con n3conn n3hyper n3noun n3josa n4con n4conn n4hyper n4noun n4josa
  6  idx : 각 데이터의 고유 순번
  7  vocnum : 동음 형용사에 대한 표제어 구분 순번
  8  semnum : 의미 구분 번호
  9  nttnum : NTT 사전에 등록된 개념일련번호 (출판물)
  10  pos : 형태소 태그
  11  chinese : 중국어
  12  japanese : 일본어
  13  korean : 한국어
  14  sentpattern : 문장 패턴
  15  n1con : 첫번째 인자가 속하는 개념번호
  16  n1conn : 첫번째 인자가 속하는 KORTERM 개념번호 
  17  n1hyper : 첫번째 인자의 개념명
  18  n1noun : 첫번째 인자에 위치할 수 있는 명사
  19  n1josa : 첫번째 인자에 대한 조사
  20  n2con : 두번째 인자가 속하는 개념번호
  21  n2conn : 두번째 인자가 속하는 KORTERM 개념번호 
  22  n2hyper : 두번째 인자의 개념명
  23  n2noun : 두번째 인자에 위치할 수 있는 명사
  24  n2josa : 두번째 인자에 대한 조사
  25  n3con : 세번째 인자가 속하는 개념번호
  26  n3conn : 세번째 인자가 속하는 KORTERM 개념번호 
  27  n3hyper : 세번째 인자의 개념명
  28  n3noun : 세번째 인자에 위치할 수 있는 명사
  29  n3josa : 세번째 인자에 대한 조사
  30  n4con : 네번째 인자가 속하는 개념번호
  31  n4conn : 네번째 인자가 속하는 KORTERM 개념번호 
  32  n4hyper : 네번째 인자의 개념명
  33  n4noun : 네번째 인자에 위치할 수 있는 명사
  34  n4josa : 네번째 인자에 대한 조사
  35 *************************************************************************************************************************/
26	0	2	2694,2714	pa			가깝다	이/가	2682	1239124	일<연월일>	돌	이/가															
27	0	2	2694,2714	pa			가깝다	이/가				두 달	이/가															
28	0	2	2694,2714	pa			가깝다	이/가				두 시	이/가															
29	0	2	2694,2714	pa			가깝다	이/가	1742	1221252352	영합	부화	이/가															
3	0	1	2663	pa			가깝다	N1와	496	112311151	강	시내	N1와															
30	0	2	2694,2714	pa			가깝다	이/가	2684 2707		아침,시작<시종>	새벽녘	이/가															
31	0	2	2694,2714	pa			가깝다	이/가				열두 시	이/가															
32	0	2	2694,2714	pa			가깝다	이/가	2403	12232121	죽음(동물)	임종	이/가															
33	0	2	2694,2714	pa			가깝다	이/가	2692	1239213	시각<시점>	자정	이/가															
34	0	2	2694,2714	pa			가깝다	이/가	2708	12392422	끝<시종>	종말	이/가															
35	0	2	2694,2714	pa			가깝다	이/가	2595	12373	단위	차례	이/가															
36	0	2	2694,2714	pa			가깝다	이/가 N2이	383	11123	집단	대중	이/가				~ㄹ 시간	N2이										
37	0	3	1306,3093	pa	直接		가깝다	N1와				노영주	N1와															
38	0	3	1306,3093	pa	直接		가깝다	N1와				대대장	N1와															
39	0	3	1306,3093	pa	直接		가깝다	N1와	5	11111	인간	사람	N1와															
4	0	1	2663	pa			가깝다	이/가				~ㄴ 곳	이/가															
40	0	3	1306,3093	pa	直接		가깝다	N1와	2444	12331	관계	사이	N1와															
41	0	3	1306,3093	pa	直接		가깝다	N1와	11 2606		일인칭 복수,복수<단수/복수>	우리	N1와															
42	0	3	1306,3093	pa	直接		가깝다	N1와 N2이				조정수	N1와				보안대장	N2이										
43	0	3	1306,3093	pa	直接		가깝다	N1와 N2이				코사시 집안	N1와				우리 집안	N2이										
